0.17187500
0.34375000
0.51562500
0.68750000
0.85937500
1.03125000
1.20312500
1.37500000
1.54687500
1.71875000
1.89062500
2.06250000
2.23437500
2.40625000
2.57812500
2.75000000
2.92187500
3.09375000
3.26562500
3.43750000
3.60937500
3.78125000
3.95312500
4.12500000
4.29687500
4.46875000
4.64062500
4.81250000
4.98437500
5.15625000
5.32812500
5.50000000
