2,2708169147204256; 13,350877951532446
3,613907076069397; 13,353527044552859
4,956997237418371; 13,356176137573271
6,300087398767342; 13,358825230593684
7,643177560116314; 13,361474323614097
8,986267721465286; 13,36412341663451
10,329357882814257; 13,36677250965492
11,6725745389631; 13,348258049619698
12,956054025872035; 13,110051313313159
14,180219310528138; 12,581386670205525
15,160773398960536; 11,95402826042265
16,32437336873381; 11,344226477454804
17,609317032951274; 10,861051614529297
19,260096307880737; 10,45584620017151
20,60552662302735; 10,066969561662688
21,95086206707407; 9,693965587945588
23,296355629620628; 9,294507172908945
24,6417226973673; 8,916212310927936
25,98723207176384; 8,514108451759341
27,332741446160377; 8,112004592590743
28,678266632406903; 7,707255289290192
30,023918313453294; 7,281342432934007
31,369348628599916; 6,892465794425181
32,71492125039639; 6,479780158728769
34,06019344704317; 6,117357961539486
35,40584512808956; 5,691445105183302
36,75102245363644; 5,344895572785745
37,97413756792275; 4,99193251077541
39,564156119856676; 4,5382832369548165
40,81455545972666; 4,160095003603189
42,25479538425013; 3,7975661777845264
43,539027515218315; 3,433436300796963
45,189316622798266; 3,110239654529762
46,53417771134546; 2,8165990047712928
47,866640728320114; 2,5544150575192557
49,22356783959017; 2,2848720320253904
50,56823918593756; 2,022976711850376
51,91267809809017; 1,799969420415085
53,25729726533261; 1,5468040658755147
54,541078758576234; 1,2580693466486466
56,19121765358135; 0,9600044196350126
57,45435607392186; 0,7202878543710156
58,88037060407629; 0,4679591088684276
60,08680882841898; 0,35162296649939506
61,56786331032292; 0,2536854319570452
62,544814273440196; 0,22915760374325345
